"","run","year","precip"
"90143",3606,"18",106.68
"90144",3606,"19",53.34
"90145",3606,"20",106.68
"90146",3606,"21",80.01
"90147",3606,"22",80.01
"90148",3606,"23",80.01
"90149",3606,"24",80.01
"90150",3606,"25",106.68
"90151",3607,"1",80.01
"90152",3607,"2",80.01
"90153",3607,"3",80.01
"90154",3607,"4",53.34
"90155",3607,"5",106.68
"90156",3607,"6",53.34
"90157",3607,"7",80.01
"90158",3607,"8",53.34
"90159",3607,"9",106.68
"90160",3607,"10",80.01
"90161",3607,"11",106.68
"90162",3607,"12",80.01
"90163",3607,"13",106.68
"90164",3607,"14",106.68
"90165",3607,"15",80.01
"90166",3607,"16",80.01
"90167",3607,"17",53.34
"90168",3607,"18",106.68
"90169",3607,"19",80.01
"90170",3607,"20",53.34
"90171",3607,"21",80.01
"90172",3607,"22",80.01
"90173",3607,"23",80.01
"90174",3607,"24",53.34
"90175",3607,"25",106.68
"90176",3608,"1",106.68
"90177",3608,"2",80.01
"90178",3608,"3",53.34
"90179",3608,"4",106.68
"90180",3608,"5",106.68
"90181",3608,"6",80.01
"90182",3608,"7",80.01
"90183",3608,"8",80.01
"90184",3608,"9",80.01
"90185",3608,"10",53.34
"90186",3608,"11",26.67
"90187",3608,"12",53.34
"90188",3608,"13",53.34
"90189",3608,"14",80.01
"90190",3608,"15",80.01
"90191",3608,"16",53.34
"90192",3608,"17",53.34
"90193",3608,"18",80.01
"90194",3608,"19",106.68
"90195",3608,"20",80.01
"90196",3608,"21",26.67
"90197",3608,"22",80.01
"90198",3608,"23",80.01
"90199",3608,"24",80.01
"90200",3608,"25",80.01
"90201",3609,"1",106.68
"90202",3609,"2",80.01
"90203",3609,"3",53.34
"90204",3609,"4",80.01
"90205",3609,"5",80.01
"90206",3609,"6",53.34
"90207",3609,"7",53.34
"90208",3609,"8",80.01
"90209",3609,"9",80.01
"90210",3609,"10",106.68
"90211",3609,"11",53.34
"90212",3609,"12",80.01
"90213",3609,"13",106.68
"90214",3609,"14",106.68
"90215",3609,"15",80.01
"90216",3609,"16",53.34
"90217",3609,"17",106.68
"90218",3609,"18",106.68
"90219",3609,"19",106.68
"90220",3609,"20",80.01
"90221",3609,"21",80.01
"90222",3609,"22",80.01
"90223",3609,"23",80.01
"90224",3609,"24",53.34
"90225",3609,"25",106.68
"90226",3610,"1",106.68
"90227",3610,"2",26.67
"90228",3610,"3",80.01
"90229",3610,"4",80.01
"90230",3610,"5",53.34
"90231",3610,"6",106.68
"90232",3610,"7",106.68
"90233",3610,"8",80.01
"90234",3610,"9",106.68
"90235",3610,"10",80.01
"90236",3610,"11",80.01
"90237",3610,"12",80.01
"90238",3610,"13",26.67
"90239",3610,"14",80.01
"90240",3610,"15",80.01
"90241",3610,"16",53.34
"90242",3610,"17",26.67
"90243",3610,"18",80.01
"90244",3610,"19",53.34
"90245",3610,"20",106.68
"90246",3610,"21",106.68
"90247",3610,"22",53.34
"90248",3610,"23",53.34
"90249",3610,"24",53.34
"90250",3610,"25",80.01
"90251",3611,"1",80.01
"90252",3611,"2",53.34
"90253",3611,"3",80.01
"90254",3611,"4",80.01
"90255",3611,"5",80.01
"90256",3611,"6",80.01
"90257",3611,"7",106.68
"90258",3611,"8",80.01
"90259",3611,"9",80.01
"90260",3611,"10",53.34
"90261",3611,"11",80.01
"90262",3611,"12",80.01
"90263",3611,"13",80.01
"90264",3611,"14",80.01
"90265",3611,"15",26.67
"90266",3611,"16",53.34
"90267",3611,"17",106.68
"90268",3611,"18",53.34
"90269",3611,"19",80.01
"90270",3611,"20",80.01
"90271",3611,"21",80.01
"90272",3611,"22",80.01
"90273",3611,"23",80.01
"90274",3611,"24",80.01
"90275",3611,"25",80.01
"90276",3612,"1",80.01
"90277",3612,"2",106.68
"90278",3612,"3",53.34
"90279",3612,"4",26.67
"90280",3612,"5",80.01
"90281",3612,"6",53.34
"90282",3612,"7",80.01
"90283",3612,"8",53.34
"90284",3612,"9",80.01
"90285",3612,"10",106.68
"90286",3612,"11",53.34
"90287",3612,"12",106.68
"90288",3612,"13",106.68
"90289",3612,"14",106.68
"90290",3612,"15",80.01
"90291",3612,"16",80.01
"90292",3612,"17",80.01
"90293",3612,"18",26.67
"90294",3612,"19",106.68
"90295",3612,"20",106.68
"90296",3612,"21",106.68
"90297",3612,"22",53.34
"90298",3612,"23",106.68
"90299",3612,"24",80.01
"90300",3612,"25",106.68
"90301",3613,"1",80.01
"90302",3613,"2",53.34
"90303",3613,"3",26.67
"90304",3613,"4",80.01
"90305",3613,"5",80.01
"90306",3613,"6",53.34
"90307",3613,"7",106.68
"90308",3613,"8",106.68
"90309",3613,"9",80.01
"90310",3613,"10",80.01
"90311",3613,"11",80.01
"90312",3613,"12",53.34
"90313",3613,"13",80.01
"90314",3613,"14",53.34
"90315",3613,"15",80.01
"90316",3613,"16",53.34
"90317",3613,"17",80.01
"90318",3613,"18",53.34
"90319",3613,"19",106.68
"90320",3613,"20",106.68
"90321",3613,"21",80.01
"90322",3613,"22",80.01
"90323",3613,"23",80.01
"90324",3613,"24",106.68
"90325",3613,"25",106.68
"90326",3614,"1",80.01
"90327",3614,"2",106.68
"90328",3614,"3",106.68
"90329",3614,"4",80.01
"90330",3614,"5",80.01
"90331",3614,"6",80.01
"90332",3614,"7",80.01
"90333",3614,"8",53.34
"90334",3614,"9",106.68
"90335",3614,"10",80.01
"90336",3614,"11",80.01
"90337",3614,"12",53.34
"90338",3614,"13",80.01
"90339",3614,"14",53.34
"90340",3614,"15",53.34
"90341",3614,"16",26.67
"90342",3614,"17",53.34
"90343",3614,"18",106.68
"90344",3614,"19",80.01
"90345",3614,"20",53.34
"90346",3614,"21",53.34
"90347",3614,"22",80.01
"90348",3614,"23",80.01
"90349",3614,"24",106.68
"90350",3614,"25",53.34
"90351",3615,"1",53.34
"90352",3615,"2",80.01
"90353",3615,"3",80.01
"90354",3615,"4",53.34
"90355",3615,"5",53.34
"90356",3615,"6",80.01
"90357",3615,"7",26.67
"90358",3615,"8",106.68
"90359",3615,"9",26.67
"90360",3615,"10",80.01
"90361",3615,"11",80.01
"90362",3615,"12",80.01
"90363",3615,"13",80.01
"90364",3615,"14",106.68
"90365",3615,"15",80.01
"90366",3615,"16",53.34
"90367",3615,"17",80.01
"90368",3615,"18",53.34
"90369",3615,"19",80.01
"90370",3615,"20",53.34
"90371",3615,"21",106.68
"90372",3615,"22",53.34
"90373",3615,"23",106.68
"90374",3615,"24",80.01
"90375",3615,"25",53.34
"90376",3616,"1",80.01
"90377",3616,"2",26.67
"90378",3616,"3",106.68
"90379",3616,"4",53.34
"90380",3616,"5",80.01
"90381",3616,"6",80.01
"90382",3616,"7",106.68
"90383",3616,"8",80.01
"90384",3616,"9",80.01
"90385",3616,"10",106.68
"90386",3616,"11",80.01
"90387",3616,"12",80.01
"90388",3616,"13",53.34
"90389",3616,"14",53.34
"90390",3616,"15",80.01
"90391",3616,"16",80.01
"90392",3616,"17",26.67
"90393",3616,"18",80.01
"90394",3616,"19",106.68
"90395",3616,"20",80.01
"90396",3616,"21",53.34
"90397",3616,"22",106.68
"90398",3616,"23",80.01
"90399",3616,"24",26.67
"90400",3616,"25",106.68
"90401",3617,"1",80.01
"90402",3617,"2",80.01
"90403",3617,"3",80.01
"90404",3617,"4",80.01
"90405",3617,"5",53.34
"90406",3617,"6",53.34
"90407",3617,"7",53.34
"90408",3617,"8",80.01
"90409",3617,"9",106.68
"90410",3617,"10",80.01
"90411",3617,"11",80.01
"90412",3617,"12",106.68
"90413",3617,"13",80.01
"90414",3617,"14",53.34
"90415",3617,"15",106.68
"90416",3617,"16",80.01
"90417",3617,"17",26.67
"90418",3617,"18",106.68
"90419",3617,"19",106.68
"90420",3617,"20",80.01
"90421",3617,"21",80.01
"90422",3617,"22",26.67
"90423",3617,"23",80.01
"90424",3617,"24",26.67
"90425",3617,"25",80.01
"90426",3618,"1",53.34
"90427",3618,"2",80.01
"90428",3618,"3",53.34
"90429",3618,"4",80.01
"90430",3618,"5",80.01
"90431",3618,"6",80.01
"90432",3618,"7",53.34
"90433",3618,"8",106.68
"90434",3618,"9",106.68
"90435",3618,"10",26.67
"90436",3618,"11",80.01
"90437",3618,"12",106.68
"90438",3618,"13",53.34
"90439",3618,"14",106.68
"90440",3618,"15",80.01
"90441",3618,"16",80.01
"90442",3618,"17",80.01
"90443",3618,"18",80.01
"90444",3618,"19",53.34
"90445",3618,"20",106.68
"90446",3618,"21",80.01
"90447",3618,"22",80.01
"90448",3618,"23",80.01
"90449",3618,"24",106.68
"90450",3618,"25",26.67
"90451",3619,"1",80.01
"90452",3619,"2",106.68
"90453",3619,"3",80.01
"90454",3619,"4",106.68
"90455",3619,"5",80.01
"90456",3619,"6",80.01
"90457",3619,"7",26.67
"90458",3619,"8",80.01
"90459",3619,"9",80.01
"90460",3619,"10",53.34
"90461",3619,"11",80.01
"90462",3619,"12",106.68
"90463",3619,"13",106.68
"90464",3619,"14",80.01
"90465",3619,"15",80.01
"90466",3619,"16",106.68
"90467",3619,"17",106.68
"90468",3619,"18",80.01
"90469",3619,"19",26.67
"90470",3619,"20",80.01
"90471",3619,"21",106.68
"90472",3619,"22",106.68
"90473",3619,"23",80.01
"90474",3619,"24",80.01
"90475",3619,"25",106.68
"90476",3620,"1",53.34
"90477",3620,"2",80.01
"90478",3620,"3",26.67
"90479",3620,"4",106.68
"90480",3620,"5",106.68
"90481",3620,"6",80.01
"90482",3620,"7",80.01
"90483",3620,"8",106.68
"90484",3620,"9",80.01
"90485",3620,"10",106.68
"90486",3620,"11",80.01
"90487",3620,"12",80.01
"90488",3620,"13",80.01
"90489",3620,"14",106.68
"90490",3620,"15",53.34
"90491",3620,"16",53.34
"90492",3620,"17",106.68
"90493",3620,"18",53.34
"90494",3620,"19",80.01
"90495",3620,"20",53.34
"90496",3620,"21",106.68
"90497",3620,"22",80.01
"90498",3620,"23",26.67
"90499",3620,"24",106.68
"90500",3620,"25",80.01
"90501",3621,"1",53.34
"90502",3621,"2",80.01
"90503",3621,"3",80.01
"90504",3621,"4",80.01
"90505",3621,"5",106.68
"90506",3621,"6",26.67
"90507",3621,"7",53.34
"90508",3621,"8",53.34
"90509",3621,"9",80.01
"90510",3621,"10",80.01
"90511",3621,"11",80.01
"90512",3621,"12",53.34
"90513",3621,"13",80.01
"90514",3621,"14",80.01
"90515",3621,"15",80.01
"90516",3621,"16",80.01
"90517",3621,"17",80.01
"90518",3621,"18",80.01
"90519",3621,"19",80.01
"90520",3621,"20",106.68
"90521",3621,"21",26.67
"90522",3621,"22",80.01
"90523",3621,"23",80.01
"90524",3621,"24",80.01
"90525",3621,"25",80.01
"90526",3622,"1",80.01
"90527",3622,"2",53.34
"90528",3622,"3",53.34
"90529",3622,"4",53.34
"90530",3622,"5",80.01
"90531",3622,"6",26.67
"90532",3622,"7",80.01
"90533",3622,"8",80.01
"90534",3622,"9",106.68
"90535",3622,"10",80.01
"90536",3622,"11",80.01
"90537",3622,"12",80.01
"90538",3622,"13",80.01
"90539",3622,"14",53.34
"90540",3622,"15",26.67
"90541",3622,"16",80.01
"90542",3622,"17",26.67
"90543",3622,"18",80.01
"90544",3622,"19",80.01
"90545",3622,"20",106.68
"90546",3622,"21",26.67
"90547",3622,"22",53.34
"90548",3622,"23",80.01
"90549",3622,"24",80.01
"90550",3622,"25",106.68
"90551",3623,"1",53.34
"90552",3623,"2",26.67
"90553",3623,"3",80.01
"90554",3623,"4",53.34
"90555",3623,"5",80.01
"90556",3623,"6",106.68
"90557",3623,"7",80.01
"90558",3623,"8",80.01
"90559",3623,"9",106.68
"90560",3623,"10",106.68
"90561",3623,"11",80.01
"90562",3623,"12",26.67
"90563",3623,"13",106.68
"90564",3623,"14",80.01
"90565",3623,"15",80.01
"90566",3623,"16",106.68
"90567",3623,"17",106.68
"90568",3623,"18",80.01
"90569",3623,"19",106.68
"90570",3623,"20",80.01
"90571",3623,"21",53.34
"90572",3623,"22",106.68
"90573",3623,"23",53.34
"90574",3623,"24",80.01
"90575",3623,"25",80.01
"90576",3624,"1",80.01
"90577",3624,"2",80.01
"90578",3624,"3",80.01
"90579",3624,"4",106.68
"90580",3624,"5",106.68
"90581",3624,"6",80.01
"90582",3624,"7",106.68
"90583",3624,"8",80.01
"90584",3624,"9",80.01
"90585",3624,"10",53.34
"90586",3624,"11",80.01
"90587",3624,"12",80.01
"90588",3624,"13",106.68
"90589",3624,"14",53.34
"90590",3624,"15",80.01
"90591",3624,"16",106.68
"90592",3624,"17",80.01
"90593",3624,"18",106.68
"90594",3624,"19",106.68
"90595",3624,"20",53.34
"90596",3624,"21",80.01
"90597",3624,"22",53.34
"90598",3624,"23",80.01
"90599",3624,"24",80.01
"90600",3624,"25",106.68
"90601",3625,"1",106.68
"90602",3625,"2",106.68
"90603",3625,"3",80.01
"90604",3625,"4",80.01
"90605",3625,"5",106.68
"90606",3625,"6",106.68
"90607",3625,"7",80.01
"90608",3625,"8",106.68
"90609",3625,"9",53.34
"90610",3625,"10",80.01
"90611",3625,"11",80.01
"90612",3625,"12",106.68
"90613",3625,"13",80.01
"90614",3625,"14",80.01
"90615",3625,"15",80.01
"90616",3625,"16",80.01
"90617",3625,"17",80.01
"90618",3625,"18",53.34
"90619",3625,"19",80.01
"90620",3625,"20",80.01
"90621",3625,"21",106.68
"90622",3625,"22",80.01
"90623",3625,"23",53.34
"90624",3625,"24",106.68
"90625",3625,"25",53.34
"90626",3626,"1",106.68
"90627",3626,"2",53.34
"90628",3626,"3",53.34
"90629",3626,"4",106.68
"90630",3626,"5",106.68
"90631",3626,"6",80.01
"90632",3626,"7",53.34
"90633",3626,"8",26.67
"90634",3626,"9",106.68
"90635",3626,"10",106.68
"90636",3626,"11",80.01
"90637",3626,"12",80.01
"90638",3626,"13",80.01
"90639",3626,"14",80.01
"90640",3626,"15",106.68
"90641",3626,"16",80.01
"90642",3626,"17",80.01
"90643",3626,"18",106.68
"90644",3626,"19",80.01
"90645",3626,"20",53.34
"90646",3626,"21",80.01
"90647",3626,"22",53.34
"90648",3626,"23",106.68
"90649",3626,"24",80.01
"90650",3626,"25",106.68
"90651",3627,"1",80.01
"90652",3627,"2",53.34
"90653",3627,"3",80.01
"90654",3627,"4",106.68
"90655",3627,"5",106.68
"90656",3627,"6",106.68
"90657",3627,"7",53.34
"90658",3627,"8",80.01
"90659",3627,"9",53.34
"90660",3627,"10",80.01
"90661",3627,"11",106.68
"90662",3627,"12",80.01
"90663",3627,"13",80.01
"90664",3627,"14",80.01
"90665",3627,"15",106.68
"90666",3627,"16",80.01
"90667",3627,"17",53.34
"90668",3627,"18",80.01
"90669",3627,"19",106.68
"90670",3627,"20",80.01
"90671",3627,"21",80.01
"90672",3627,"22",80.01
"90673",3627,"23",53.34
"90674",3627,"24",80.01
"90675",3627,"25",80.01
"90676",3628,"1",106.68
"90677",3628,"2",80.01
"90678",3628,"3",53.34
"90679",3628,"4",80.01
"90680",3628,"5",53.34
"90681",3628,"6",106.68
"90682",3628,"7",80.01
"90683",3628,"8",106.68
"90684",3628,"9",80.01
"90685",3628,"10",53.34
"90686",3628,"11",80.01
"90687",3628,"12",106.68
"90688",3628,"13",106.68
"90689",3628,"14",53.34
"90690",3628,"15",80.01
"90691",3628,"16",106.68
"90692",3628,"17",80.01
"90693",3628,"18",80.01
"90694",3628,"19",80.01
"90695",3628,"20",53.34
"90696",3628,"21",80.01
"90697",3628,"22",106.68
"90698",3628,"23",106.68
"90699",3628,"24",80.01
"90700",3628,"25",80.01
"90701",3629,"1",53.34
"90702",3629,"2",80.01
"90703",3629,"3",106.68
"90704",3629,"4",53.34
"90705",3629,"5",80.01
"90706",3629,"6",80.01
"90707",3629,"7",106.68
"90708",3629,"8",106.68
"90709",3629,"9",106.68
"90710",3629,"10",80.01
"90711",3629,"11",106.68
"90712",3629,"12",106.68
"90713",3629,"13",80.01
"90714",3629,"14",53.34
"90715",3629,"15",80.01
"90716",3629,"16",53.34
"90717",3629,"17",26.67
"90718",3629,"18",80.01
"90719",3629,"19",106.68
"90720",3629,"20",26.67
"90721",3629,"21",53.34
"90722",3629,"22",80.01
"90723",3629,"23",106.68
"90724",3629,"24",53.34
"90725",3629,"25",80.01
"90726",3630,"1",106.68
"90727",3630,"2",106.68
"90728",3630,"3",53.34
"90729",3630,"4",80.01
"90730",3630,"5",106.68
"90731",3630,"6",80.01
"90732",3630,"7",106.68
"90733",3630,"8",106.68
"90734",3630,"9",106.68
"90735",3630,"10",106.68
"90736",3630,"11",26.67
"90737",3630,"12",106.68
"90738",3630,"13",53.34
"90739",3630,"14",80.01
"90740",3630,"15",80.01
"90741",3630,"16",80.01
"90742",3630,"17",53.34
"90743",3630,"18",80.01
"90744",3630,"19",80.01
"90745",3630,"20",80.01
"90746",3630,"21",106.68
"90747",3630,"22",80.01
"90748",3630,"23",80.01
"90749",3630,"24",53.34
"90750",3630,"25",80.01
"90751",3631,"1",106.68
"90752",3631,"2",80.01
"90753",3631,"3",106.68
"90754",3631,"4",53.34
"90755",3631,"5",80.01
"90756",3631,"6",106.68
"90757",3631,"7",80.01
"90758",3631,"8",80.01
"90759",3631,"9",106.68
"90760",3631,"10",106.68
"90761",3631,"11",106.68
"90762",3631,"12",53.34
"90763",3631,"13",106.68
"90764",3631,"14",80.01
"90765",3631,"15",106.68
"90766",3631,"16",53.34
"90767",3631,"17",53.34
"90768",3631,"18",106.68
"90769",3631,"19",80.01
"90770",3631,"20",80.01
"90771",3631,"21",80.01
"90772",3631,"22",106.68
"90773",3631,"23",80.01
"90774",3631,"24",106.68
"90775",3631,"25",80.01
"90776",3632,"1",53.34
"90777",3632,"2",80.01
"90778",3632,"3",106.68
"90779",3632,"4",80.01
"90780",3632,"5",80.01
"90781",3632,"6",26.67
"90782",3632,"7",80.01
"90783",3632,"8",80.01
"90784",3632,"9",80.01
"90785",3632,"10",80.01
"90786",3632,"11",80.01
"90787",3632,"12",26.67
"90788",3632,"13",80.01
"90789",3632,"14",80.01
"90790",3632,"15",80.01
"90791",3632,"16",106.68
"90792",3632,"17",26.67
"90793",3632,"18",80.01
"90794",3632,"19",106.68
"90795",3632,"20",106.68
"90796",3632,"21",80.01
"90797",3632,"22",106.68
"90798",3632,"23",53.34
"90799",3632,"24",106.68
"90800",3632,"25",53.34
"90801",3633,"1",53.34
"90802",3633,"2",106.68
"90803",3633,"3",80.01
"90804",3633,"4",106.68
"90805",3633,"5",53.34
"90806",3633,"6",26.67
"90807",3633,"7",80.01
"90808",3633,"8",80.01
"90809",3633,"9",80.01
"90810",3633,"10",53.34
"90811",3633,"11",106.68
"90812",3633,"12",106.68
"90813",3633,"13",53.34
"90814",3633,"14",106.68
"90815",3633,"15",106.68
"90816",3633,"16",80.01
"90817",3633,"17",80.01
"90818",3633,"18",53.34
"90819",3633,"19",106.68
"90820",3633,"20",53.34
"90821",3633,"21",80.01
"90822",3633,"22",106.68
"90823",3633,"23",80.01
"90824",3633,"24",80.01
"90825",3633,"25",53.34
"90826",3634,"1",106.68
"90827",3634,"2",80.01
"90828",3634,"3",80.01
"90829",3634,"4",106.68
"90830",3634,"5",80.01
"90831",3634,"6",53.34
"90832",3634,"7",106.68
"90833",3634,"8",80.01
"90834",3634,"9",53.34
"90835",3634,"10",53.34
"90836",3634,"11",53.34
"90837",3634,"12",26.67
"90838",3634,"13",80.01
"90839",3634,"14",106.68
"90840",3634,"15",53.34
"90841",3634,"16",106.68
"90842",3634,"17",26.67
"90843",3634,"18",26.67
"90844",3634,"19",80.01
"90845",3634,"20",80.01
"90846",3634,"21",106.68
"90847",3634,"22",80.01
"90848",3634,"23",80.01
"90849",3634,"24",80.01
"90850",3634,"25",106.68
"90851",3635,"1",80.01
"90852",3635,"2",106.68
"90853",3635,"3",106.68
"90854",3635,"4",80.01
"90855",3635,"5",106.68
"90856",3635,"6",106.68
"90857",3635,"7",53.34
"90858",3635,"8",106.68
"90859",3635,"9",80.01
"90860",3635,"10",106.68
"90861",3635,"11",80.01
"90862",3635,"12",106.68
"90863",3635,"13",26.67
"90864",3635,"14",53.34
"90865",3635,"15",80.01
"90866",3635,"16",26.67
"90867",3635,"17",80.01
"90868",3635,"18",80.01
"90869",3635,"19",80.01
"90870",3635,"20",80.01
"90871",3635,"21",26.67
"90872",3635,"22",106.68
"90873",3635,"23",80.01
"90874",3635,"24",106.68
"90875",3635,"25",80.01
"90876",3636,"1",53.34
"90877",3636,"2",106.68
"90878",3636,"3",106.68
"90879",3636,"4",53.34
"90880",3636,"5",106.68
"90881",3636,"6",80.01
"90882",3636,"7",53.34
"90883",3636,"8",26.67
"90884",3636,"9",106.68
"90885",3636,"10",80.01
"90886",3636,"11",53.34
"90887",3636,"12",80.01
"90888",3636,"13",106.68
"90889",3636,"14",53.34
"90890",3636,"15",106.68
"90891",3636,"16",53.34
"90892",3636,"17",80.01
"90893",3636,"18",53.34
"90894",3636,"19",80.01
"90895",3636,"20",80.01
"90896",3636,"21",80.01
"90897",3636,"22",53.34
"90898",3636,"23",80.01
"90899",3636,"24",80.01
"90900",3636,"25",80.01
"90901",3637,"1",106.68
"90902",3637,"2",106.68
"90903",3637,"3",80.01
"90904",3637,"4",53.34
"90905",3637,"5",26.67
"90906",3637,"6",80.01
"90907",3637,"7",53.34
"90908",3637,"8",80.01
"90909",3637,"9",53.34
"90910",3637,"10",80.01
"90911",3637,"11",106.68
"90912",3637,"12",106.68
"90913",3637,"13",106.68
"90914",3637,"14",53.34
"90915",3637,"15",53.34
"90916",3637,"16",80.01
"90917",3637,"17",106.68
"90918",3637,"18",53.34
"90919",3637,"19",106.68
"90920",3637,"20",80.01
"90921",3637,"21",53.34
"90922",3637,"22",106.68
"90923",3637,"23",53.34
"90924",3637,"24",80.01
"90925",3637,"25",53.34
"90926",3638,"1",106.68
"90927",3638,"2",53.34
"90928",3638,"3",53.34
"90929",3638,"4",80.01
"90930",3638,"5",80.01
"90931",3638,"6",106.68
"90932",3638,"7",106.68
"90933",3638,"8",80.01
"90934",3638,"9",80.01
"90935",3638,"10",80.01
"90936",3638,"11",106.68
"90937",3638,"12",106.68
"90938",3638,"13",106.68
"90939",3638,"14",80.01
"90940",3638,"15",80.01
"90941",3638,"16",53.34
"90942",3638,"17",80.01
"90943",3638,"18",80.01
"90944",3638,"19",53.34
"90945",3638,"20",80.01
"90946",3638,"21",106.68
"90947",3638,"22",80.01
"90948",3638,"23",80.01
"90949",3638,"24",106.68
"90950",3638,"25",106.68
"90951",3639,"1",80.01
"90952",3639,"2",106.68
"90953",3639,"3",80.01
"90954",3639,"4",53.34
"90955",3639,"5",80.01
"90956",3639,"6",53.34
"90957",3639,"7",106.68
"90958",3639,"8",106.68
"90959",3639,"9",80.01
"90960",3639,"10",106.68
"90961",3639,"11",106.68
"90962",3639,"12",106.68
"90963",3639,"13",80.01
"90964",3639,"14",53.34
"90965",3639,"15",80.01
"90966",3639,"16",80.01
"90967",3639,"17",80.01
"90968",3639,"18",53.34
"90969",3639,"19",53.34
"90970",3639,"20",80.01
"90971",3639,"21",80.01
"90972",3639,"22",106.68
"90973",3639,"23",53.34
"90974",3639,"24",53.34
"90975",3639,"25",53.34
"90976",3640,"1",106.68
"90977",3640,"2",80.01
"90978",3640,"3",53.34
"90979",3640,"4",80.01
"90980",3640,"5",53.34
"90981",3640,"6",53.34
"90982",3640,"7",53.34
"90983",3640,"8",26.67
"90984",3640,"9",80.01
"90985",3640,"10",106.68
"90986",3640,"11",106.68
"90987",3640,"12",80.01
"90988",3640,"13",80.01
"90989",3640,"14",80.01
"90990",3640,"15",80.01
"90991",3640,"16",106.68
"90992",3640,"17",106.68
"90993",3640,"18",80.01
"90994",3640,"19",106.68
"90995",3640,"20",80.01
"90996",3640,"21",80.01
"90997",3640,"22",80.01
"90998",3640,"23",53.34
"90999",3640,"24",106.68
"91000",3640,"25",80.01
"91001",3641,"1",106.68
"91002",3641,"2",80.01
"91003",3641,"3",80.01
"91004",3641,"4",80.01
"91005",3641,"5",80.01
"91006",3641,"6",53.34
"91007",3641,"7",80.01
"91008",3641,"8",80.01
"91009",3641,"9",80.01
"91010",3641,"10",53.34
"91011",3641,"11",26.67
"91012",3641,"12",80.01
"91013",3641,"13",106.68
"91014",3641,"14",80.01
"91015",3641,"15",106.68
"91016",3641,"16",106.68
"91017",3641,"17",80.01
"91018",3641,"18",53.34
"91019",3641,"19",53.34
"91020",3641,"20",26.67
"91021",3641,"21",80.01
"91022",3641,"22",106.68
"91023",3641,"23",53.34
"91024",3641,"24",26.67
